ID,CHI2NU,XC_R,e_XC_R,YC_R,e_YC_R,RE_R,e_RE_R,MAG_R,e_MAG_R,n_R,e_n_R,AR_R,e_AR_R,PA_R,e_PA_R,XC_J0378,e_XC_J0378,YC_J0378,e_YC_J0378,RE_J0378,e_RE_J0378,MAG_J0378,e_MAG_J0378,n_J0378,e_n_J0378,AR_J0378,e_AR_J0378,PA_J0378,e_PA_J0378,XC_J0395,e_XC_J0395,YC_J0395,e_YC_J0395,RE_J0395,e_RE_J0395,MAG_J0395,e_MAG_J0395,n_J0395,e_n_J0395,AR_J0395,e_AR_J0395,PA_J0395,e_PA_J0395,XC_J0410,e_XC_J0410,YC_J0410,e_YC_J0410,RE_J0410,e_RE_J0410,MAG_J0410,e_MAG_J0410,n_J0410,e_n_J0410,AR_J0410,e_AR_J0410,PA_J0410,e_PA_J0410,XC_J0430,e_XC_J0430,YC_J0430,e_YC_J0430,RE_J0430,e_RE_J0430,MAG_J0430,e_MAG_J0430,n_J0430,e_n_J0430,AR_J0430,e_AR_J0430,PA_J0430,e_PA_J0430,XC_J0515,e_XC_J0515,YC_J0515,e_YC_J0515,RE_J0515,e_RE_J0515,MAG_J0515,e_MAG_J0515,n_J0515,e_n_J0515,AR_J0515,e_AR_J0515,PA_J0515,e_PA_J0515,XC_J0660,e_XC_J0660,YC_J0660,e_YC_J0660,RE_J0660,e_RE_J0660,MAG_J0660,e_MAG_J0660,n_J0660,e_n_J0660,AR_J0660,e_AR_J0660,PA_J0660,e_PA_J0660,XC_J0861,e_XC_J0861,YC_J0861,e_YC_J0861,RE_J0861,e_RE_J0861,MAG_J0861,e_MAG_J0861,n_J0861,e_n_J0861,AR_J0861,e_AR_J0861,PA_J0861,e_PA_J0861,XC_G,e_XC_G,YC_G,e_YC_G,RE_G,e_RE_G,MAG_G,e_MAG_G,n_G,e_n_G,AR_G,e_AR_G,PA_G,e_PA_G,XC_I,e_XC_I,YC_I,e_YC_I,RE_I,e_RE_I,MAG_I,e_MAG_I,n_I,e_n_I,AR_I,e_AR_I,PA_I,e_PA_I,XC_Z,e_XC_Z,YC_Z,e_YC_Z,RE_Z,e_RE_Z,MAG_Z,e_MAG_Z,n_Z,e_n_Z,AR_Z,e_AR_Z,PA_Z,e_PA_Z,XC_U,e_XC_U,YC_U,e_YC_U,RE_U,e_RE_U,MAG_U,e_MAG_U,n_U,e_n_U,AR_U,e_AR_U,PA_U,e_PA_U
iDR4_3_SPLUS-s20s22_0065299,1.15107363433765,263.5824,0.0404,117.8189,0.0449,19.291,0.0952,0.6898,0.1907,*14.8346*,*6.2009*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.114,0.2181,*0.2680*,*0.1327*,*15.9053*,*11.2651*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.1655,0.2175,*0.2968*,*0.1186*,*15.8322*,*10.7578*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.0858,0.2038,*0.3229*,*0.1071*,*15.7659*,*10.3082*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,18.984,0.1907,*0.3565*,*0.0947*,*15.6807*,*9.7463*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,18.988,0.1631,*0.4991*,*0.0954*,*15.3187*,*7.6480*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.5348,0.1032,0.7502,0.2269,*14.6814*,*6.2426*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.9645,0.2152,1.0888,0.4401,*13.8219*,*10.1504*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.105,0.167,*0.4343*,*0.0830*,*15.4831*,*8.5316*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.4752,0.1205,0.9326,0.3405,*14.2183*,*7.7840*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,20.165,0.221,1.1261,0.4641,*13.7272*,*10.7905*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.1414,0.2293,*0.2283*,*0.1538*,*16.0061*,*11.9796*,0.3719,0.0513,70.8126,4.3391
iDR4_3_SPLUS-s20s22_0063432,1.15107363433765,221.1487,0.0057,356.6144,0.0053,17.0543,0.0151,2.7703,0.0669,4.8856,0.1444,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,18.638,0.0587,2.3007,0.1430,4.2900,0.3512,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,18.8099,0.0867,2.3328,0.1355,4.3307,0.3335,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,18.1121,0.0499,2.3618,0.1288,4.3676,0.3177,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,18.1777,0.0466,2.3992,0.1204,4.4150,0.2976,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,17.4358,0.0256,2.5579,0.0884,4.6163,0.2177,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,16.9154,0.0152,2.8375,0.0690,4.9708,0.1388,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,16.3631,0.0257,3.2144,0.1351,5.4489,0.2664,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,17.7367,0.0259,2.4858,0.1020,4.5249,0.2526,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,16.5078,0.0189,3.0406,0.0976,5.2284,0.1853,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,16.259,0.026,3.2560,0.1449,5.5015,0.2880,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,18.8827,0.05,2.2565,0.1535,4.2340,0.3757,0.7698,0.0087,57.4653,1.3308
iDR4_3_SPLUS-s20s35_0017683,1.15571669575585,403.9402,0.0229,186.9588,0.0167,17.7662,0.015,4.2487,0.0534,1.2845,0.0457,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,18.7256,0.0557,4.3694,0.1087,1.1587,0.1064,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,18.9815,0.1072,4.3612,0.1034,1.1673,0.1006,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,18.4594,0.0642,4.3537,0.0986,1.1751,0.0954,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,18.2192,0.0509,4.3441,0.0927,1.1851,0.0888,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,18.0147,0.0337,4.3033,0.0700,1.2277,0.0633,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,17.6704,0.0161,4.2314,0.0539,1.3026,0.0475,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,17.4635,0.035,4.1345,0.0966,1.4035,0.1006,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,18.0771,0.0217,4.3218,0.0796,1.2083,0.0742,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,17.4016,0.019,4.1792,0.0712,1.3570,0.0709,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,17.352,0.0307,4.1238,0.1034,1.4147,0.1082,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,19.0323,0.0455,4.3808,0.1162,1.1469,0.1146,0.5574,0.0074,63.9596,0.8551
iDR4_3_SPLUS-s20s35_0018584,1.15571669575585,138.5676,0.0409,371.8021,0.0507,18.4666,0.0491,1.5038,0.1712,*12.0861*,*2.3724*,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,19.7802,0.1439,*0.2022*,*0.1227*,6.3167,4.4912,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,19.7804,0.1664,*0.2911*,*0.1129*,6.7110,4.2607,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,19.2357,0.1232,*0.3717*,*0.1052*,7.0681,4.0566,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,19.0849,0.1116,*0.4753*,*0.0973*,7.5272,3.8019,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,18.6858,0.0546,0.9152,0.1003,9.4774,2.8674,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,18.2545,0.0766,1.6900,0.1995,*12.9116*,*2.4853*,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,17.8024,0.1061,2.7347,0.3715,*17.5424*,*4.6320*,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,18.8656,0.0797,0.7154,0.0912,8.5916,3.2554,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,18.0412,0.0881,2.2529,0.2906,*15.4067*,*3.4403*,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,17.9175,0.0862,2.8498,0.3910,*18.0526*,*4.9402*,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,19.9084,0.3508,*0.0798*,*0.1380*,5.7741,4.8159,0.2955,0.0332,-84.5893,2.1476
iDR4_3_SPLUS-s20s35_0019544,1.15571669575585,167.6822,0.0606,227.6937,0.0612,15.1736,0.0107,38.3690,0.3735,1.2712,0.0109,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,16.0061,0.0369,41.7433,0.7876,1.0608,0.0249,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,16.0981,0.0606,41.5128,0.7478,1.0751,0.0235,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.6329,0.038,41.3039,0.7123,1.0882,0.0223,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.7463,0.0389,41.0354,0.6676,1.1049,0.0207,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.4008,0.0231,39.8948,0.4967,1.1761,0.0147,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.0266,0.0111,37.8862,0.3788,1.3013,0.0116,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.0246,0.0263,35.1777,0.7098,1.4702,0.0249,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.5352,0.0159,40.4128,0.5696,1.1437,0.0172,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.0565,0.0151,36.4268,0.5161,1.3923,0.0177,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.0246,0.0248,34.8794,0.7607,1.4888,0.0268,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,16.4796,0.034,42.0607,0.8435,1.0410,0.0269,0.7185,0.0026,48.1955,0.6899
iDR4_3_SPLUS-s20s35_0017831,1.15571669575585,287.5219,0.0498,210.5518,0.0314,17.8111,0.0199,6.8692,0.1126,1.0349,0.0334,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,18.8656,0.087,7.9903,0.2513,0.8797,0.0723,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,18.8509,0.1373,7.9137,0.2391,0.8903,0.0683,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,18.3154,0.0798,7.8443,0.2281,0.8999,0.0648,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,18.3482,0.0774,7.7551,0.2142,0.9123,0.0604,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,17.8985,0.0419,7.3761,0.1598,0.9647,0.0436,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,17.7387,0.0212,6.7088,0.1097,1.0571,0.0352,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,17.5101,0.0448,5.8089,0.1973,1.1817,0.0724,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,18.1699,0.0298,7.5483,0.1834,0.9409,0.0507,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,17.563,0.0253,6.2239,0.1417,1.1243,0.0520,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,17.6007,0.0434,5.7098,0.2123,1.1955,0.0776,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,19.3386,0.0782,8.0957,0.2684,0.8651,0.0778,0.5100,0.0069,85.7055,0.8055
iDR4_3_SPLUS-s24s53_0021332,1.18233181633365,220.9006,0.0156,246.9529,0.0219,17.7819,0.0178,3.8434,0.0536,1.2910,0.0415,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,18.4524,0.0524,4.2701,0.1104,1.2746,0.0916,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,18.3536,0.0655,4.2410,0.1046,1.2757,0.0862,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,18.1399,0.0515,4.2146,0.0995,1.2767,0.0813,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,18.2257,0.0519,4.1806,0.0931,1.2780,0.0753,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,17.8278,0.0307,4.0363,0.0690,1.2836,0.0524,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,17.7341,0.0196,3.7823,0.0555,1.2933,0.0456,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,17.4991,0.0451,3.4398,0.1064,1.3064,0.1010,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,17.9485,0.0217,4.1019,0.0792,1.2811,0.0620,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,17.4684,0.0244,3.5978,0.0776,1.3004,0.0719,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,17.4664,0.0451,3.4020,0.1138,1.3079,0.1083,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,18.782,0.0442,4.3103,0.1184,1.2731,0.0993,0.5599,0.0053,27.6082,0.9037
iDR4_3_SPLUS-s24s53_0021708,1.18233181633365,367.864,0.0029,280.9837,0.0018,14.8014,0.0057,3.4590,0.0546,*15.9889*,*0.2091*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,17.3882,0.0275,6.5128,0.1117,*14.4831*,*0.3147*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,16.2628,0.0151,6.3041,0.1078,*14.5860*,*0.3017*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,15.7659,0.0117,6.1151,0.1042,*14.6792*,*0.2904*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,16.1014,0.0139,5.8721,0.0997,*14.7990*,*0.2766*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,15.342,0.009,4.8398,0.0803,*15.3080*,*0.2289*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,14.5498,0.0057,3.0220,0.0465,*16.2044*,*0.2159*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,14.4437,0.0068,0.5708,0.0097,*17.4130*,*0.3357*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,15.333,0.0079,5.3087,0.0891,*15.0768*,*0.2479*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,14.4452,0.006,1.7013,0.0228,*16.8556*,*0.2677*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,14.5006,0.0074,*0.3008*,*0.0112*,*17.5461*,*0.3538*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,16.8387,0.012,6.8000,0.1171,*14.3415*,*0.3332*,0.2135,0.0011,71.3226,0.074
iDR4_3_SPLUS-s24s53_0020992,1.18233181633365,190.8182,0.0358,182.3581,0.0269,17.9269,0.0258,4.6621,0.1083,1.4151,0.0520,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,18.9529,0.0892,4.6553,0.2268,1.3455,0.1284,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,18.9844,0.1243,4.6558,0.2143,1.3502,0.1209,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,18.5932,0.0854,4.6562,0.2032,1.3545,0.1142,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,18.4888,0.0749,4.6568,0.1893,1.3601,0.1056,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,18.1012,0.0455,4.6590,0.1372,1.3836,0.0728,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,17.8313,0.0278,4.6630,0.1150,1.4250,0.0559,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,17.5924,0.0647,4.6684,0.2344,1.4809,0.1292,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,18.2756,0.0347,4.6580,0.1590,1.3729,0.0869,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,17.5875,0.0363,4.6659,0.1693,1.4551,0.0899,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,17.5861,0.0659,4.6690,0.2509,1.4871,0.1391,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,19.2427,0.0741,4.6547,0.2443,1.3389,0.1389,0.6320,0.0087,-75.2219,1.5109
iDR4_3_SPLUS-s24s53_0021446,1.18233181633365,236.4877,0.0186,281.5517,0.0133,17.8111,0.0162,1.4191,0.0311,3.0040,0.1948,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,18.9536,0.0519,1.3576,0.0647,3.0628,0.4700,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,18.829,0.0633,1.3618,0.0615,3.0588,0.4454,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,18.5164,0.0461,1.3656,0.0587,3.0551,0.4233,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,18.4313,0.0425,1.3705,0.0551,3.0505,0.3954,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,18.0195,0.0259,1.3913,0.0413,3.0306,0.2857,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,17.7578,0.0171,1.4279,0.0313,2.9956,0.1938,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,17.3069,0.0284,1.4773,0.0572,2.9484,0.3938,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,18.2138,0.0203,1.3818,0.0472,3.0396,0.3333,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,17.3753,0.0181,1.4545,0.0418,2.9702,0.2750,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,17.2855,0.0288,1.4828,0.0612,2.9432,0.4247,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,19.1631,0.0379,1.3518,0.0692,3.0683,0.5043,*0.0742*,*0.0179*,-68.9452,0.624
iDR4_3_SPLUS-s28s45_0022497,1.15329256652673,225.9542,0.0159,214.3287,0.0164,18.136,0.0618,4.6848,0.4359,7.0964,0.5605,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,19.4856,0.1599,4.9143,1.2647,9.7723,1.5957,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,19.1486,0.1647,4.8986,1.2000,9.5895,1.5180,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,19.296,0.1626,4.8844,1.1417,9.4238,1.4478,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,18.8052,0.1298,4.8661,1.0672,9.2109,1.3582,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,18.4042,0.0941,4.7886,0.7623,8.3063,0.9873,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,18.1193,0.0581,4.6519,0.3885,6.7135,0.4743,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,17.902,0.1128,4.4677,0.8287,4.5656,0.8909,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,18.515,0.0983,4.8238,0.8979,8.7172,1.1532,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,17.9896,0.0704,4.5527,0.5296,5.5562,0.5532,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,17.9552,0.123,4.4474,0.9078,4.3290,0.9835,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,19.5843,0.1439,4.9359,1.3544,*10.0240*,*1.7033*,0.4888,0.0169,-3.1356,1.4614
iDR4_3_SPLUS-s28s45_0023617,1.15329256652673,154.0372,0.0102,333.3774,0.0113,15.5024,0.0498,76.1401,5.6754,8.7619,0.2025,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,17.358,0.1238,93.3260,13.7130,6.9251,0.4226,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,18.3805,0.3846,92.1517,13.0626,7.0506,0.4019,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,17.1026,0.1264,91.0879,12.4785,7.1643,0.3834,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,17.3373,0.1404,89.7202,11.7358,7.3104,0.3601,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,15.8833,0.0669,83.9110,8.7375,7.9313,0.2707,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,15.3751,0.047,73.6810,5.2247,9.0247,0.2026,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,15.1284,0.0767,59.8867,8.9686,*10.4990*,*0.3647*,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,16.2356,0.0692,86.5497,10.0605,7.6493,0.3090,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,15.2607,0.0515,66.2485,6.2379,9.8191,0.2670,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,15.1347,0.0848,58.3670,9.7296,*10.6615*,*0.3907*,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,18.1643,0.1423,94.9423,14.6165,6.7523,0.4516,0.6913,0.0073,8.2078,0.8397
iDR4_3_SPLUS-s28s45_0022912,1.15329256652673,346.1267,0.0496,292.2379,0.0411,18.1251,0.0625,9.6906,0.8526,2.9642,0.1918,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,19.4131,0.2147,9.2151,1.7320,2.3188,0.4116,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,18.9494,0.2144,9.2476,1.6320,2.3629,0.3876,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,19.6241,0.3124,9.2771,1.5432,2.4029,0.3663,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,18.8573,0.1773,9.3149,1.4321,2.4542,0.3395,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,18.3699,0.1006,9.4756,1.0245,2.6724,0.2395,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,18.0779,0.068,9.7586,0.9313,3.0566,0.2093,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,17.7566,0.1392,10.1402,1.9534,3.5747,0.4517,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,18.5743,0.0943,9.4026,1.1932,2.5733,0.2813,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,17.9188,0.0969,9.9642,1.4143,3.3357,0.3235,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,17.8757,0.1454,10.1823,2.0893,3.6317,0.4840,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,19.5562,0.1839,9.1704,1.8726,2.2581,0.4453,0.7127,0.0163,-71.8717,3.2757
iDR4_3_SPLUS-s28s45_0022101,1.15329256652673,271.1766,0.0233,159.1954,0.0194,18.621,0.0262,1.5199,0.0608,5.3420,0.3953,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,19.2033,0.0621,0.8147,0.0964,7.4464,1.0169,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,19.4414,0.0929,0.8629,0.0908,7.3026,0.9684,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,19.2166,0.0785,0.9065,0.0860,7.1723,0.9247,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,19.2381,0.0755,0.9626,0.0800,7.0049,0.8690,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,18.7388,0.0387,1.2010,0.0606,6.2935,0.6415,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,18.5197,0.0283,1.6208,0.0677,5.0409,0.3525,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,18.1366,0.0598,2.1868,0.1318,3.3518,0.6153,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,18.9628,0.0433,1.0927,0.0680,6.6166,0.7426,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,18.4925,0.043,1.9257,0.0991,4.1308,0.4120,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,18.3317,0.0635,2.2491,0.1400,3.1657,0.6721,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,19.4285,0.0571,0.7484,0.1043,7.6443,1.0842,0.3660,0.0196,1.6248,1.3946
